第１表,,,,刑法犯　罪種別　認知・検挙件数・検挙人員　対前年比較,,,,,,,,,,,,,,,暫定値,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,２０２６年２月１日確定,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,認知件数,認知件数,認知件数,認知件数,検挙件数,検挙件数,検挙件数,検挙件数,検挙率,検挙率,検挙率,検挙人員,検挙人員,検挙人員,検挙人員,"検挙人員
うち)少年","検挙人員
うち)少年","検挙人員
うち)少年","検挙人員
うち)少年",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,罪種,"2025年
1～11月","2024年
1～11月",増減,増減率(％）,"2025年
1～11月","2024年
1～11月",増減,増減率(％),"2025年
1～11月","2024年
1～11月",増減ポイント,"2025年
1～11月","2024年
1～11月",増減,増減率(％),"2025年
1～11月","2024年
1～11月",増減,増減率(％),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
刑法犯総数,,709385,678008,31377,4.6,275988,263151,12837,4.9,38.9,38.8,0.1,182883,175630,7253,4.1,21929,19475,2454,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
凶悪犯,計,6688,6442,246,3.8,5970,5710,260,4.6,89.3,88.6,0.7,5959,5685,274,4.8,785,702,83,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
凶悪犯,殺人,919,897,22,2.5,874,866,8,0.9,95.1,96.5,-1.4,801,845,-44,-5.2,52,49,3,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
凶悪犯,強盗,1320,1257,63,5,1220,1160,60,5.2,92.4,92.3,0.1,1641,1572,69,4.4,434,382,52,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
凶悪犯,放火,630,679,-49,-7.2,519,589,-70,-11.9,82.4,86.7,-4.3,453,463,-10,-2.2,29,28,1,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
凶悪犯,不同意性交等,3819,3609,210,5.8,3357,3095,262,8.5,87.9,85.8,2.1,3064,2805,259,9.2,270,243,27,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
粗暴犯,計,56541,53053,3488,6.6,45244,43905,1339,3,80,82.8,-2.8,46691,45461,1230,2.7,4121,3573,548,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
粗暴犯,凶器準備集合,22,13,9,69.2,22,10,12,120,100,76.9,23.1,108,21,87,414.3,74,8,66,825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
粗暴犯,暴行,28579,26943,1636,6.1,22955,22486,469,2.1,80.3,83.5,-3.2,22921,22675,246,1.1,969,960,9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
粗暴犯,傷害,21344,20371,973,4.8,17178,16891,287,1.7,80.5,82.9,-2.4,19091,18521,570,3.1,2324,2023,301,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
粗暴犯,傷害　うち）傷害致死,45,62,-17,-27.4,43,58,-15,-25.9,95.6,93.5,2.1,53,75,-22,-29.3,5,4,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
粗暴犯,脅迫,4731,4184,547,13.1,3840,3424,416,12.1,81.2,81.8,-0.6,3178,2998,180,6,254,207,47,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
粗暴犯,恐喝,1865,1542,323,20.9,1249,1094,155,14.2,67,70.9,-3.9,1393,1246,147,11.8,500,375,125,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
窃盗犯,計,472771,461820,10951,2.4,159709,152652,7057,4.6,33.8,33.1,0.7,84818,81143,3675,4.5,11402,9945,1457,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
窃盗犯,侵入盗,43770,39299,4471,11.4,22925,22964,-39,-0.2,52.4,58.4,-6,4877,4846,31,0.6,424,322,102,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
窃盗犯,乗り物盗,178646,177432,1214,0.7,15311,14762,549,3.7,8.6,8.3,0.3,6908,6728,180,2.7,3610,3372,238,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
窃盗犯,非侵入盗,250355,245089,5266,2.1,121473,114926,6547,5.7,48.5,46.9,1.6,73033,69569,3464,5,7368,6251,1117,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
知能犯,計,69370,55964,13406,24,18816,17270,1546,9,27.1,30.9,-3.8,10925,10455,470,4.5,850,774,76,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
知能犯,詐欺,64872,51710,13162,25.5,15754,14350,1404,9.8,24.3,27.8,-3.5,8547,8166,381,4.7,735,701,34,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
知能犯,横領,2296,2146,150,7,1476,1379,97,7,64.3,64.3,0,1294,1206,88,7.3,19,13,6,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
知能犯,偽造,1995,1916,79,4.1,1420,1392,28,2,71.2,72.7,-1.5,912,896,16,1.8,92,60,32,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
知能犯,偽造　うち）通貨偽造,281,276,5,1.8,90,52,38,73.1,32,18.8,13.2,37,27,10,37,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
知能犯,偽造　うち）文書偽造,1584,1551,33,2.1,1263,1267,-4,-0.3,79.7,81.7,-2,845,822,23,2.8,83,56,27,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
知能犯,偽造　うち）支払用カード偽造,4,11,-7,-63.6,3,10,-7,-70,75,90.9,-15.9,1,2,-1,-50,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
知能犯,偽造　うち）有価証券偽造,90,35,55,157.1,29,25,4,16,32.2,71.4,-39.2,11,19,-8,-42.1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
知能犯,汚職,72,95,-23,-24.2,74,80,-6,-7.5,102.8,84.2,18.6,89,107,-18,-16.8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
知能犯,汚職　うち）賄賂,33,30,3,10,29,33,-4,-12.1,87.9,110,-22.1,52,49,3,6.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
知能犯,あっせん利得処罰法,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
知能犯,背任,135,97,38,39.2,92,69,23,33.3,68.1,71.1,-3,83,80,3,3.8,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
風俗犯,計,18540,17050,1490,8.7,15581,13770,1811,13.2,84,80.8,3.2,11071,10064,1007,10,1208,1092,116,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
風俗犯,賭博,328,240,88,36.7,325,216,109,50.5,99.1,90,9.1,641,534,107,20,27,11,16,145.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
風俗犯,わいせつ,9049,9108,-59,-0.6,7382,7418,-36,-0.5,81.6,81.4,0.2,5675,5531,144,2.6,534,503,31,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
風俗犯,わいせつ　うち）不同意わいせつ,6564,6481,83,1.3,5518,5386,132,2.5,84.1,83.1,1,4254,4052,202,5,405,364,41,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
風俗犯,わいせつ　うち）公然わいせつ,2101,2145,-44,-2.1,1534,1559,-25,-1.6,73,72.7,0.3,1236,1222,14,1.1,97,93,4,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
風俗犯,わいせつ　うち）面会要求等,144,139,5,3.6,118,119,-1,-0.8,81.9,85.6,-3.7,58,48,10,20.8,12,7,5,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
風俗犯,性的姿態撮影等処罰法,9163,7702,1461,19,7874,6136,1738,28.3,85.9,79.7,6.2,4755,3999,756,18.9,647,578,69,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
その他の刑法犯,計,85475,83679,1796,2.1,30668,29844,824,2.8,35.9,35.7,0.2,23419,22822,597,2.6,3563,3389,174,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
その他の刑法犯,うち）占有離脱物横領,13527,13183,344,2.6,8704,8976,-272,-3,64.3,68.1,-3.8,8202,8380,-178,-2.1,1496,1507,-11,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
その他の刑法犯,うち）公務執行妨害,2014,1955,59,3,1896,1919,-23,-1.2,94.1,98.2,-4.1,1446,1460,-14,-1,115,86,29,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
その他の刑法犯,うち）住居侵入,10022,9431,591,6.3,5154,4982,172,3.5,51.4,52.8,-1.4,3212,3085,127,4.1,749,735,14,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
その他の刑法犯,うち）逮捕監禁,323,268,55,20.5,264,238,26,10.9,81.7,88.8,-7.1,315,299,16,5.4,50,44,6,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
その他の刑法犯,うち）略取誘拐・人身売買,553,545,8,1.5,517,507,10,2,93.5,93,0.5,497,447,50,11.2,46,20,26,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
その他の刑法犯,うち）盗品,997,886,111,12.5,891,802,89,11.1,89.4,90.5,-1.1,766,631,135,21.4,322,274,48,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
その他の刑法犯,うち）器物損壊等,48643,49501,-858,-1.7,7202,7463,-261,-3.5,14.8,15.1,-0.3,4241,4296,-55,-1.3,484,425,59,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
第２表,,,,窃盗　手口別　認知・検挙件数・検挙人員　対前年比較,,,,,,,,,,,,,,,暫定値,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,２０２６年２月１日確定,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,認知件数,認知件数,認知件数,認知件数,検挙件数,検挙件数,検挙件数,検挙件数,検挙率,検挙率,検挙率,検挙人員,検挙人員,検挙人員,検挙人員,"検挙人員
うち)少年","検挙人員
うち)少年","検挙人員
うち)少年","検挙人員
うち)少年",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,罪種,"2025年
1～11月","2024年
1～11月",増減,増減率(％）,"2025年
1～11月","2024年
1～11月",増減,増減率(％),"2025年
1～11月","2024年
1～11月",増減ポイント,"2025年
1～11月","2024年
1～11月",増減,増減率(％),"2025年
1～11月","2024年
1～11月",増減,増減率(％),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
窃盗総数,,472771,461820,10951,2.4,159709,152652,7057,4.6,33.8,33.1,0.7,84818,81143,3675,4.5,11402,9945,1457,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
侵入盗,計,43770,39299,4471,11.4,22925,22964,-39,-0.2,52.4,58.4,-6,4877,4846,31,0.6,424,322,102,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
侵入盗,空き巣,10736,10080,656,6.5,4812,4998,-186,-3.7,44.8,49.6,-4.8,1240,1255,-15,-1.2,107,78,29,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
侵入盗,忍込み,4537,3755,782,20.8,2181,2213,-32,-1.4,48.1,58.9,-10.8,271,272,-1,-0.4,26,30,-4,-13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
侵入盗,居空き,651,763,-112,-14.7,363,479,-116,-24.2,55.8,62.8,-7,165,159,6,3.8,16,13,3,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
侵入盗,ＡＴＭ破り,5,8,-3,-37.5,4,6,-2,-33.3,80,75,5,1,5,-4,-80,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
侵入盗,金庫破り,684,692,-8,-1.2,355,479,-124,-25.9,51.9,69.2,-17.3,136,142,-6,-4.2,5,6,-1,-16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
侵入盗,旅館荒し,158,248,-90,-36.3,85,212,-127,-59.9,53.8,85.5,-31.7,49,48,1,2.1,1,5,-4,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
侵入盗,官公署荒し,56,61,-5,-8.2,45,44,1,2.3,80.4,72.1,8.3,16,24,-8,-33.3,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
侵入盗,学校荒し,463,284,179,63,296,186,110,59.1,63.9,65.5,-1.6,123,99,24,24.2,44,35,9,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
侵入盗,病院荒し,172,208,-36,-17.3,110,208,-98,-47.1,64,100,-36,34,39,-5,-12.8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
侵入盗,給油所荒し,65,48,17,35.4,42,49,-7,-14.3,64.6,102.1,-37.5,5,6,-1,-16.7,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
侵入盗,事務所荒し,2437,2700,-263,-9.7,1439,1633,-194,-11.9,59,60.5,-1.5,435,421,14,3.3,34,18,16,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
侵入盗,出店荒し,3812,4017,-205,-5.1,2402,3180,-778,-24.5,63,79.2,-16.2,625,697,-72,-10.3,45,39,6,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
侵入盗,工場荒し,513,558,-45,-8.1,336,462,-126,-27.3,65.5,82.8,-17.3,92,101,-9,-8.9,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
侵入盗,更衣室荒し,594,451,143,31.7,426,358,68,19,71.7,79.4,-7.7,103,98,5,5.1,23,21,2,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
侵入盗,倉庫荒し,3747,3967,-220,-5.5,2390,2566,-176,-6.9,63.8,64.7,-0.9,572,581,-9,-1.5,31,16,15,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
侵入盗,その他,15140,11459,3681,32.1,7639,5891,1748,29.7,50.5,51.4,-0.9,1010,899,111,12.3,85,60,25,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
乗り物盗,計,178646,177432,1214,0.7,15311,14762,549,3.7,8.6,8.3,0.3,6908,6728,180,2.7,3610,3372,238,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
乗り物盗,自動車盗,6012,5574,438,7.9,2221,2584,-363,-14,36.9,46.4,-9.5,709,566,143,25.3,113,52,61,117.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
乗り物盗,オートバイ盗,13348,10668,2680,25.1,2704,1888,816,43.2,20.3,17.7,2.6,1263,1152,111,9.6,1157,1059,98,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
乗り物盗,自転車盗,159286,161190,-1904,-1.2,10386,10290,96,0.9,6.5,6.4,0.1,4936,5010,-74,-1.5,2340,2261,79,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非侵入盗,計,250355,245089,5266,2.1,121473,114926,6547,5.7,48.5,46.9,1.6,73033,69569,3464,5,7368,6251,1117,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非侵入盗,職権盗,1038,1095,-57,-5.2,886,1036,-150,-14.5,85.4,94.6,-9.2,205,229,-24,-10.5,38,29,9,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非侵入盗,慶弔盗,1,5,-4,-80,0,2,-2,-100,0,40,-40,0,2,-2,-100,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非侵入盗,追出し盗,3,21,-18,-85.7,5,11,-6,-54.5,166.7,52.4,114.3,6,2,4,200,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非侵入盗,買物盗,677,765,-88,-11.5,349,375,-26,-6.9,51.6,49,2.6,192,189,3,1.6,82,73,9,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非侵入盗,訪問盗,778,915,-137,-15,383,604,-221,-36.6,49.2,66,-16.8,196,231,-35,-15.2,18,22,-4,-18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非侵入盗,払出盗,6834,7145,-311,-4.4,6306,6603,-297,-4.5,92.3,92.4,-0.1,326,335,-9,-2.7,35,37,-2,-5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非侵入盗,ＡＴＭねらい,6,1,5,500,4,1,3,300,66.7,100,-33.3,3,1,2,200,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非侵入盗,窓口ねらい,3,3,0,0,2,3,-1,-33.3,66.7,100,-33.3,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非侵入盗,途中ねらい,6,2,4,200,3,0,3,0,50,0,50,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非侵入盗,室内ねらい,280,314,-34,-10.8,55,71,-16,-22.5,19.6,22.6,-3,15,5,10,200,3,1,2,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非侵入盗,客室ねらい,119,134,-15,-11.2,39,54,-15,-27.8,32.8,40.3,-7.5,23,27,-4,-14.8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非侵入盗,病室ねらい,359,348,11,3.2,47,101,-54,-53.5,13.1,29,-15.9,25,15,10,66.7,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非侵入盗,ひったくり,439,523,-84,-16.1,340,421,-81,-19.2,77.4,80.5,-3.1,202,232,-30,-12.9,76,91,-15,-16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非侵入盗,すり,1432,1302,130,10,517,450,67,14.9,36.1,34.6,1.5,300,344,-44,-12.8,32,34,-2,-5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非侵入盗,置引き,9275,9329,-54,-0.6,3131,3253,-122,-3.8,33.8,34.9,-1.1,2550,2500,50,2,192,158,34,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非侵入盗,仮睡者ねらい,3109,2890,219,7.6,388,331,57,17.2,12.5,11.5,1,122,143,-21,-14.7,34,19,15,78.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非侵入盗,車上ねらい,20776,21289,-513,-2.4,5581,6801,-1220,-17.9,26.9,31.9,-5,1162,1192,-30,-2.5,139,142,-3,-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非侵入盗,部品ねらい,14077,13562,515,3.8,1957,2176,-219,-10.1,13.9,16,-2.1,383,370,13,3.5,181,185,-4,-2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非侵入盗,脱衣場ねらい,1419,1404,15,1.1,210,254,-44,-17.3,14.8,18.1,-3.3,114,104,10,9.6,13,8,5,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非侵入盗,自動販売機ねらい,2569,2239,330,14.7,1495,858,637,74.2,58.2,38.3,19.9,113,78,35,44.9,40,21,19,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非侵入盗,色情ねらい,3654,3760,-106,-2.8,1770,1866,-96,-5.1,48.4,49.6,-1.2,441,428,13,3,50,49,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非侵入盗,工事場ねらい,4643,5038,-395,-7.8,1947,1508,439,29.1,41.9,29.9,12,254,203,51,25.1,9,7,2,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非侵入盗,万引き,96231,90052,6179,6.9,66250,61749,4501,7.3,68.8,68.6,0.2,50583,47411,3172,6.7,5578,4513,1065,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非侵入盗,職場ねらい,8541,8287,254,3.1,3459,3197,262,8.2,40.5,38.6,1.9,2644,2489,155,6.2,268,268,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非侵入盗,同居ねらい,655,629,26,4.1,252,243,9,3.7,38.5,38.6,-0.1,183,192,-9,-4.7,7,14,-7,-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非侵入盗,さい銭ねらい,2705,2568,137,5.3,1843,1483,360,24.3,68.1,57.7,10.4,491,444,47,10.6,7,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非侵入盗,その他,70726,71469,-743,-1,24254,21475,2779,12.9,34.3,30,4.3,12496,12402,94,0.8,563,573,-10,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
第３表,,,刑法犯総数　都道府県別　認知・検挙件数・検挙人員　対前年比較,,,,,,,,,,,,暫定値,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,２０２６年２月１日確定,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,認知件数,認知件数,認知件数,認知件数,検挙件数,検挙件数,検挙件数,検挙件数,検挙人員,検挙人員,検挙人員,検挙人員,検挙率,検挙率,検挙率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,都道府県,"2025年
1～11月","2024年
1～11月",増減,増減率(％),"2025年
1～11月","2024年
1～11月",増減,増減率(％),"2025年
1～11月","2024年
1～11月",増減,増減率(％）,"2025年
1～11月","2024年
1～11月",増減ポイント,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
総数,,709385,678008,31377,4.6,275988,263151,12837,4.9,182883,175630,7253,4.1,38.9,38.8,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北海道,計,22534,21118,1416,6.7,11946,10336,1610,15.6,8812,8308,504,6.1,53,48.9,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北海道,札幌方面,16547,15473,1074,6.9,7972,6832,1140,16.7,6000,5476,524,9.6,48.2,44.2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北海道,函館方面,1591,1527,64,4.2,941,794,147,18.5,625,626,-1,-0.2,59.1,52,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北海道,旭川方面,1839,1720,119,6.9,1208,1167,41,3.5,865,934,-69,-7.4,65.7,67.8,-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北海道,釧路方面,1861,1709,152,8.9,1342,1072,270,25.2,927,882,45,5.1,72.1,62.7,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北海道,北見方面,696,689,7,1,483,471,12,2.5,395,390,5,1.3,69.4,68.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東北,計,31071,31132,-61,-0.2,14841,14864,-23,-0.2,9183,9340,-157,-1.7,47.8,47.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東北,青森県,4306,4083,223,5.5,1926,2073,-147,-7.1,1388,1384,4,0.3,44.7,50.8,-6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東北,岩手県,3074,3135,-61,-1.9,1565,1704,-139,-8.2,1099,1057,42,4,50.9,54.4,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東北,宮城県,10351,10542,-191,-1.8,4523,4561,-38,-0.8,2719,2760,-41,-1.5,43.7,43.3,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東北,秋田県,2422,2367,55,2.3,1279,1425,-146,-10.2,855,953,-98,-10.3,52.8,60.2,-7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東北,山形県,2973,2844,129,4.5,2188,1971,217,11,1257,1232,25,2,73.6,69.3,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東北,福島県,7945,8161,-216,-2.6,3360,3130,230,7.3,1865,1954,-89,-4.6,42.3,38.4,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東京都,,90334,86619,3715,4.3,31988,30777,1211,3.9,22257,21483,774,3.6,35.4,35.5,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,計,210617,202265,8352,4.1,81739,77495,4244,5.5,48664,45753,2911,6.4,38.8,38.3,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,茨城県,17665,19485,-1820,-9.3,7683,5924,1759,29.7,3956,3385,571,16.9,43.5,30.4,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,栃木県,11679,11143,536,4.8,3709,4060,-351,-8.6,2011,1887,124,6.6,31.8,36.4,-4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,群馬県,14198,13382,816,6.1,6455,5375,1080,20.1,2989,2839,150,5.3,45.5,40.2,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,埼玉県,49066,47212,1854,3.9,15182,14599,583,4,9324,8728,596,6.8,30.9,30.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,千葉県,36561,35361,1200,3.4,12917,13273,-356,-2.7,8005,7780,225,2.9,35.3,37.5,-2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,神奈川県,45750,41741,4009,9.6,18551,17278,1273,7.4,11227,10715,512,4.8,40.5,41.4,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,新潟県,8917,8782,135,1.5,5216,5072,144,2.8,3026,2754,272,9.9,58.5,57.8,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,山梨県,2993,3159,-166,-5.3,1365,1259,106,8.4,826,774,52,6.7,45.6,39.9,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,長野県,7406,7064,342,4.8,3251,3333,-82,-2.5,1968,1862,106,5.7,43.9,47.2,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
関東,静岡県,16382,14936,1446,9.7,7410,7322,88,1.2,5332,5029,303,6,45.2,49,-3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
